"path;""id"";""parent_id"";""level"";""object_id"";""object_type"";""object_key"";""query_status"";""query_time"";""query_type"";""text""",,,
"Rudawkurdish/1509635983163207687;""21768"";""21685"";""1"";""1509635983163207687"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""RT @Rudawkurdish: رووسیا چەند مووشەکێکی بالسیتی ئاڕاستەی ئۆکراینا دەکات بە ڤیدیۆ ببینە مووشەکەکان چییان لە بازاڕێکی چێرنیهۆڤ کردووە  #ukrai…""",,,
"Rudawkurdish/1509635074538586126;""21769"";""21685"";""1"";""1509635074538586126"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""عەلی حەمەساڵح دەڵێت، 10 ساڵە ئەم پرسیارەم هەیە کەس وەڵامم ناداتەوە بزانە پرسیارەکەی چییە https://t.co/m4HmLZoIYR""",,,
"Rudawkurdish/1509633002606936073;""21770"";""21685"";""1"";""1509633002606936073"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""لە ئەمریکا مووشەکێک بە شەش گەشتیارەوە هەڵدەدرێتە بۆشایی ئاسمان و دوای چەند خولەکێک دەگەڕێنەوە https://t.co/GHORFshh3W""",,,
"Rudawkurdish/1509631758186303501;""21771"";""21685"";""1"";""1509631758186303501"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Rudawkurdish @kanehmed_  ade ku""",,,
"Rudawkurdish/1509629471476928521;""21772"";""21685"";""1"";""1509629471476928521"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""لە دەروازەی سنووریی حاجی ئۆمەران قاچاخچییەکی ماددەی هۆشبەر دەستگیر دەکرێت  بزانە ماددەی هۆشبەرەکەی لە کوێ شاردووەتە… https://t.co/qYd6BTHHIl""",,,
"Rudawkurdish/1509628107724144648;""21773"";""21685"";""1"";""1509628107724144648"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Meta_UFO #metaverse #CX24 #Blockchain) &amp; @Rudawkurdish""",,,
"Rudawkurdish/1509625792250134535;""21774"";""21685"";""1"";""1509625792250134535"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""تۆڕی میدیایی رووداو وەکو باشترین میدیا لە """"خزمەتکردنی کوردانی ئێزدیی ئاوارە"""" لە لایەن بنکەی لالش و گرووپی هێڤی خەڵا… https://t.co/f6l1C5VXmt""",,,
"Rudawkurdish/1509624231604199435;""21775"";""21685"";""1"";""1509624231604199435"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""پرۆژەی راکێشانی ئاو لە بەنداوی موسڵ بۆ بەنداوی دهۆک نۆ ساڵە کاری پێنەکراوە https://t.co/V7qCCFuZ5v""",,,
"Rudawkurdish/1509624048707375107;""21776"";""21685"";""1"";""1509624048707375107"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Meta_UFO #metaverse #CX24 #Blockchain) &amp; @Mostafa55754761 @Rudawkurdish""",,,
"Rudawkurdish/1509623402885173248;""21777"";""21685"";""1"";""1509623402885173248"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Rudawkurdish من""",,,
"Rudawkurdish/1509620443833110530;""21778"";""21685"";""1"";""1509620443833110530"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Meta_UFO #metaverse #CX24 #Blockchain) &amp; @Rudawkurdish""",,,
"Rudawkurdish/1509619449195909125;""21779"";""21685"";""1"";""1509619449195909125"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Rudawkurdish بۆ خوانیش بۆ تاڵیبانەکان ڕێک ناخات، ئاها چۆن بۆ جەندرمە تورکە پیسەکان ئەکرا. پڕ هەولێر خەڵکی بیانی، ئ… https://t.co/V42kwqCaOz""",,,
"Rudawkurdish/1509619337421860864;""21780"";""21685"";""1"";""1509619337421860864"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""@Rudawkurdish خەلافەتی ئیسلامی عێراق و کوردستان""",,,
"Rudawkurdish/Rudawkurdish;""21781"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:13.333791"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1509618962140745735;""21782"";""21685"";""1"";""1509618962140745735"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish ده ست خوش بو كاك سربست پئشمه رگئ قاره مان هه رده م پئشمه رگه چيايئن كورديتانئ نه ولبه ر چ هرو با ناچه ميئن""",,,
"Rudawkurdish/1509618844670832644;""21783"";""21685"";""1"";""1509618844670832644"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""کەرکووک؛ هەوڵدەدرێت سێ پۆستی دیکەی ئیداری لە کورد وەربگیردرێتەوە https://t.co/zjID7Odzek""",,,
"Rudawkurdish/1509613860629659648;""21784"";""21685"";""1"";""1509613860629659648"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish خئرا ملله تئ مه تئدابيت""",,,
"Rudawkurdish/1509613205886230537;""21785"";""21685"";""1"";""1509613205886230537"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""RT @Sarchia_: زیادبوونی دانیشتووانی عێراق بەم ڕێژەیە لە زۆر لاوە قەیرانی گەورەی لێ دەکەوێتەوە. پێدەچێت کورد زیانی پێبکەوێت، بەتایبەت کاتێک…""",,,
"Rudawkurdish/1509612122304618502;""21786"";""21685"";""1"";""1509612122304618502"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""زیادبوونی دانیشتووانی عێراق بەم ڕێژەیە لە زۆر لاوە قەیرانی گەورەی لێ دەکەوێتەوە. پێدەچێت کورد زیانی پێبکەوێت، بەتای… https://t.co/udUVXwpD5O""",,,
"Rudawkurdish/1509611468639318017;""21787"";""21685"";""1"";""1509611468639318017"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish @farhad965 هەريم هەر پارەی ئەويت ، رەبه ی داوەشين""",,,
"Rudawkurdish/1509611249893625856;""21788"";""21685"";""1"";""1509611249893625856"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""Daesh in a suit. https://t.co/vV2mPFvQPw""",,,
"Rudawkurdish/1509610470487044097;""21789"";""21685"";""1"";""1509610470487044097"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""Day itr wrda wrda bbn ba iran https://t.co/X91CZu4taI""",,,
"Rudawkurdish/1509610132237426689;""21790"";""21685"";""1"";""1509610132237426689"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""شاهۆ ئەمین باسی سزادانی ئەو کچ و کوڕە مۆدێلانە دەکات کە لەکاتی شۆفێریکردن سناپ دەکەن و کۆمێنتی هەیە بزانە سزاکە چەن… https://t.co/rzLkw4jNqt""",,,
"Rudawkurdish/1509608698095755264;""21791"";""21685"";""1"";""1509608698095755264"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish لەوانەیە من بم""",,,
"Rudawkurdish/1509607829845520391;""21792"";""21685"";""1"";""1509607829845520391"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@akamahmad172 @Rudawkurdish دەستی خۆش بێ ..""",,,
"Rudawkurdish/1509607168881930245;""21793"";""21685"";""1"";""1509607168881930245"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""سبەینێ سەیران دەکەیت؟  سبەینێ دوایین هەینیی پێش رەمەزانە و کەشوهەوا خۆشە https://t.co/ju2dCgTDMQ""",,,
"Rudawkurdish/1509601817839165448;""21794"";""21685"";""1"";""1509601817839165448"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish خودا لي خوش بيت""",,,
"Rudawkurdish/1509601639455502336;""21795"";""21685"";""1"";""1509601639455502336"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish erash bw ba iran 🤣🤣🤣""",,,
"Rudawkurdish/1509601620337864717;""21796"";""21685"";""1"";""1509601620337864717"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""@Rudawkurdish Stupid!!!""",,,
"Rudawkurdish/Rudawkurdish;""21797"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:13.708789"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1509600933285670917;""21798"";""21685"";""1"";""1509600933285670917"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""پۆلیسی زاخۆ: كچێك به ‌فیشه‌ك کوژرا https://t.co/3mqWBqgQmk""",,,
"Rudawkurdish/1509594344520564745;""21799"";""21685"";""1"";""1509594344520564745"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""RT @HamaFarouq: زیندیگی سختا""",,,
"Rudawkurdish/1509593888062906371;""21800"";""21685"";""1"";""1509593888062906371"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""زیندیگی سختا https://t.co/1CP6fcPtSy""",,,
"Rudawkurdish/1509593347282939907;""21801"";""21685"";""1"";""1509593347282939907"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""RT @MiranShamall: «کوردستان واتە پێکەوە ژیان، بەو مەرجەی تۆ هەموو شتێکی منت قبوڵ بێ و منیش حسابی تاکێ قۆنەرە بۆ بیر و باوەڕی یەک بەشەر ناکە…""",,,
"Rudawkurdish/1509591718768914439;""21802"";""21685"";""1"";""1509591718768914439"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""RT @Rudawkurdish: بە ڤیدیۆ؛ ئاگرێکی گەورە لە بەنزینخانەیەکی دهۆک دەکەوێتەوە https://t.co/Z1a7izC0e0""",,,
"Rudawkurdish/1509591181558267905;""21803"";""21685"";""1"";""1509591181558267905"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""بە ڤیدیۆ؛ ئاگرێکی گەورە لە بەنزینخانەیەکی دهۆک دەکەوێتەوە https://t.co/Z1a7izC0e0""",,,
"Rudawkurdish/1509590554719526914;""21804"";""21685"";""1"";""1509590554719526914"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""موقتەدا سەدر بۆ چوارچێوەی هاوئاهەنگی: لەگەڵ هەموو لایەک کۆببنەوە جگە لە رەوتی سەدر https://t.co/ChSg7lTP2r""",,,
"Rudawkurdish/1509587682804084740;""21805"";""21685"";""1"";""1509587682804084740"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""Bewar Khansi", an adviser to the KRI prime minister," says the KRG will enter negotiations with the Federal Governmen… https://t.co/gnn1Qma5rW""",
"Rudawkurdish/1509586575579041792;""21806"";""21685"";""1"";""1509586575579041792"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""@Rudawkurdish 😂""",,,
"Rudawkurdish/1509585292939960332;""21807"";""21685"";""1"";""1509585292939960332"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""راوێژکارێکی مەسرور بارزانی: دوای پێکهێنانی حکومەتی عێراق لەبارەی دۆسیەی نەوت گفتوگۆ دەکەین https://t.co/sWQMYpKpAc""",,,
"Rudawkurdish/1509581266949230594;""21808"";""21685"";""1"";""1509581266949230594"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""RT @Rudawkurdish: بەهۆی خۆپێشاندانی بەشێک لە مامۆستایان و فەرمانبەرانی زانکۆی سلێمانی، دەرگەی زانکۆ داخراوە و خوێندکاران ناتوانن بچنەژوورەو…""",,,
"Rudawkurdish/1509580268851679245;""21809"";""21685"";""1"";""1509580268851679245"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""کەشناسی: هەینی لە هیچ ناوچەیەکی هەرێمی کوردستان باران نابارێت https://t.co/7Z8sKOfx9m""",,,
"Rudawkurdish/1509579348709367818;""21810"";""21685"";""1"";""1509579348709367818"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""@Rudawkurdish To Honorable Mr president @IKRPresident ", as a peshmarga," I have every right as the others to see and… https://t.co/jZN8fr1MQV""",
"Rudawkurdish/1509578462742433804;""21811"";""21685"";""1"";""1509578462742433804"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""@Rudawkurdish كۆیلەیەك""",,,
"Rudawkurdish/1509576328856719369;""21812"";""21685"";""1"";""1509576328856719369"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""دەمباش؛ هەواڵ و زانیاریی نوێ لای شاهۆ ئەمینە https://t.co/fF8Vr3YA0w""",,,
"Rudawkurdish/Rudawkurdish;""21813"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:14.124686"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1509573689561559055;""21814"";""21685"";""1"";""1509573689561559055"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""حکومەتى عێراق دەوامى فەرمانبەران کەمدەکاتەوە https://t.co/oZWzayYdn3""",,,
"Rudawkurdish/1509571702992379904;""21815"";""21685"";""1"";""1509571702992379904"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""@AazSky @Rudawkurdish دياره زور له خوت رازيت بوگه نى ناشرين""",,,
"Rudawkurdish/1509568919799054336;""21816"";""21685"";""1"";""1509568919799054336"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""@AazSky @Rudawkurdish hich nallem bas burjakay dubau burjakay pares u har 7 haramakay mesr 3amud ba 3amude slemani… https://t.co/MLXzRZhHNw""",,,
"Rudawkurdish/1509567890009341987;""21817"";""21685"";""1"";""1509567890009341987"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""RT @Rudawkurdish: فرۆشیارێک لە سلێمانی: هەڵووژە بۆیە ئەوەندە گرانە چونکە ژن حەزی لێیە، ئەگەر پیاو حەزی لێبوایە هەزار دیناری نەدەکرد https:/…""",,,
"Rudawkurdish/1509567479047204864;""21818"";""21685"";""1"";""1509567479047204864"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""نێچیرڤان بارزانی: هەرێمی کوردستان هەمیشە بە نیشتمانیی پێکەوەژیان دەمێنێتەوە https://t.co/6T1rQQoTrw""",,,
"Rudawkurdish/1509563353211019269;""21819"";""21685"";""1"";""1509563353211019269"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""جاره يكام عه لى ته ته ر كاركى باش دكات https://t.co/E6TqQk8MKR""",,,
"Rudawkurdish/1509563350459502597;""21820"";""21685"";""1"";""1509563350459502597"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""ئۆلاف شوڵتز، راوێژکاری ئەڵمانیا: پێدانی پارەی گازی رووسی بەپێی گرێبەستەکان بە یۆرۆ و دۆلارە. بەو شێوەیەش دەمێنێتەوە و بە پووتینیشمان گوتووە""",,,
"Rudawkurdish/1509562479113871362;""21821"";""21685"";""1"";""1509562479113871362"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""سەرۆک بارزانی پیرۆزبایی جەژنی ئەکیتۆ لە کلدان، سریان و ئاشووری دەکات https://t.co/akNJjC4Ku2""",,,
"Rudawkurdish/1509559754166784004;""21822"";""21685"";""1"";""1509559754166784004"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""@Rudawkurdish روحى شاد بيت""",,,
"Rudawkurdish/1509559368630554627;""21823"";""21685"";""1"";""1509559368630554627"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""@Rudawkurdish دەستی ڕوسیا خۆش بێ""",,,
"Rudawkurdish/1509558795873275914;""21824"";""21685"";""1"";""1509558795873275914"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:14.470807"";""Twitter:/search/tweets"";""@Rudawkurdish هەنگاوێکی پێچەوانە بو دیموکراسی.. واتە زورینە زال دەبێ بە سەر کەمینەی غێر مسلمان..مەسیحی ئزیدی وە...ک… https://t.co/i7xyBUfcTL""",,,
